id,isBestMatch,isBuyerMaker,price,qty,quoteQty,date time
350295891,True,False,9137.49000000,0.06089400,556.41831606,2020-07-04 19:11:04
350295892,True,False,9137.49000000,0.06049200,552.74504508,2020-07-04 19:11:05
350295893,True,True,9137.04000000,0.12430600,1135.78889424,2020-07-04 19:11:06
350295894,True,True,9137.04000000,0.00393100,35.91770424,2020-07-04 19:11:06
350295895,True,False,9137.05000000,0.06001900,548.39660395,2020-07-04 19:11:06
350295896,True,False,9137.49000000,0.06029500,550.94495955,2020-07-04 19:11:07
350295897,True,False,9137.49000000,0.05115600,467.43743844,2020-07-04 19:11:07
350295898,True,True,9137.48000000,0.22745100,2078.32896348,2020-07-04 19:11:07
350295899,True,False,9137.49000000,0.05353500,489.17552715,2020-07-04 19:11:07
350295900,True,True,9137.48000000,0.01011200,92.39819776,2020-07-04 19:11:07
350295901,True,False,9137.49000000,0.06040400,551.94094596,2020-07-04 19:11:07
350295902,True,True,9137.48000000,0.01957400,178.85703352,2020-07-04 19:11:07
350295903,True,False,9137.49000000,0.06035400,551.48407146,2020-07-04 19:11:08
350295904,True,False,9137.49000000,0.01773500,162.05338515,2020-07-04 19:11:08
350295905,True,False,9137.49000000,0.06058100,553.55828169,2020-07-04 19:11:09
350295906,True,False,9137.49000000,0.06058100,553.55828169,2020-07-04 19:11:09
350295907,True,True,9137.48000000,0.09243500,844.62296380,2020-07-04 19:11:10
350295908,True,False,9137.06000000,0.06005100,548.68959006,2020-07-04 19:11:10
350295909,True,True,9137.04000000,0.01200000,109.64448000,2020-07-04 19:11:10
350295910,True,True,9137.04000000,0.00218900,20.00098056,2020-07-04 19:11:11
350295911,True,False,9137.05000000,0.01500000,137.05575000,2020-07-04 19:11:11
350295912,True,False,9137.49000000,0.04578100,418.32342969,2020-07-04 19:11:11
350295913,True,False,9137.27000000,0.42000000,3837.65340000,2020-07-04 19:11:11
350295914,True,False,9137.49000000,0.04000000,365.49960000,2020-07-04 19:11:11
350295915,True,False,9137.49000000,0.06140200,561.06016098,2020-07-04 19:11:12
350295916,True,False,9137.49000000,0.06068700,554.52685563,2020-07-04 19:11:12
350295917,True,False,9137.49000000,0.06070300,554.67305547,2020-07-04 19:11:13
350295918,True,True,9137.48000000,0.00252900,23.10868692,2020-07-04 19:11:14
350295919,True,False,9137.49000000,0.06097600,557.16759024,2020-07-04 19:11:14
350295920,True,False,9137.49000000,0.06097600,557.16759024,2020-07-04 19:11:14
350295921,True,True,9137.48000000,0.00170000,15.53371600,2020-07-04 19:11:14
350295922,True,False,9137.49000000,0.02615200,238.96363848,2020-07-04 19:11:15
350295923,True,False,9137.49000000,0.00561000,51.26131890,2020-07-04 19:11:15
350295924,True,False,9137.49000000,0.02845800,260.03469042,2020-07-04 19:11:15
350295925,True,True,9137.55000000,0.05147000,470.30969850,2020-07-04 19:11:15
350295926,True,True,9137.70000000,0.01006400,91.96181280,2020-07-04 19:11:16
350295927,True,False,9137.71000000,0.00144400,13.19485324,2020-07-04 19:11:16
350295928,True,False,9137.95000000,0.02770100,253.13035295,2020-07-04 19:11:16
350295929,True,False,9137.95000000,0.03101500,283.41351925,2020-07-04 19:11:16
350295930,True,True,9137.80000000,0.00218900,20.00264420,2020-07-04 19:11:16
350295931,True,True,9137.85000000,0.01720000,157.17102000,2020-07-04 19:11:16
350295932,True,False,9137.86000000,0.01500000,137.06790000,2020-07-04 19:11:17
350295933,True,False,9137.95000000,0.04527900,413.75723805,2020-07-04 19:11:17
350295934,True,False,9137.95000000,0.00170600,15.58934270,2020-07-04 19:11:17
350295935,True,True,9137.90000000,0.02000000,182.75800000,2020-07-04 19:11:17
350295936,True,True,9137.94000000,0.00400000,36.55176000,2020-07-04 19:11:17
350295937,True,False,9137.95000000,0.06134500,560.56754275,2020-07-04 19:11:18
350295938,True,True,9137.94000000,0.01358900,124.17546666,2020-07-04 19:11:18
350295939,True,True,9137.94000000,0.00860000,78.58628400,2020-07-04 19:11:18
350295940,True,False,9137.95000000,0.06037000,551.65804150,2020-07-04 19:11:19
350295941,True,False,9137.95000000,0.02000000,182.75900000,2020-07-04 19:11:19
350295942,True,False,9137.95000000,0.06037300,551.68545535,2020-07-04 19:11:20
350295943,True,False,9137.95000000,0.06116500,558.92271175,2020-07-04 19:11:21
350295944,True,True,9137.94000000,0.02535900,231.72902046,2020-07-04 19:11:22
350295945,True,True,9137.94000000,0.02415200,220.69952688,2020-07-04 19:11:22
350295946,True,False,9137.95000000,0.05874700,536.82714865,2020-07-04 19:11:22
350295947,True,False,9137.95000000,0.00127700,11.66916215,2020-07-04 19:11:22
350295948,True,True,9137.94000000,0.01500000,137.06910000,2020-07-04 19:11:23
350295949,True,False,9137.95000000,0.06022700,550.35131465,2020-07-04 19:11:23
350295950,True,False,9138.04000000,0.09835500,898.77192420,2020-07-04 19:11:23
350295951,True,True,9138.03000000,0.00445200,40.68250956,2020-07-04 19:11:23
350295952,True,False,9138.04000000,0.06003900,548.63878356,2020-07-04 19:11:24
350295953,True,True,9138.03000000,0.01673600,152.93407008,2020-07-04 19:11:24
350295954,True,False,9138.04000000,0.08000000,731.04320000,2020-07-04 19:11:24
350295955,True,False,9138.04000000,0.06008000,549.01344320,2020-07-04 19:11:25
350295956,True,False,9138.04000000,0.04769400,435.82967976,2020-07-04 19:11:25
350295957,True,False,9138.04000000,0.05351200,488.99479648,2020-07-04 19:11:25
350295958,True,False,9138.04000000,0.05454400,498.42525376,2020-07-04 19:11:25
350295959,True,False,9138.04000000,0.04846800,442.90252272,2020-07-04 19:11:25
350295960,True,True,9138.03000000,0.02063200,188.53583496,2020-07-04 19:11:25
350295961,True,False,9138.04000000,0.06007600,548.97689104,2020-07-04 19:11:26
350295962,True,True,9138.03000000,0.03380000,308.86541400,2020-07-04 19:11:27
350295963,True,False,9138.04000000,0.06051800,553.01590472,2020-07-04 19:11:27
350295964,True,False,9138.04000000,0.00159500,14.57517380,2020-07-04 19:11:27
350295965,True,False,9138.04000000,0.00126900,11.59617276,2020-07-04 19:11:27
350295966,True,False,9138.04000000,0.06032000,551.20657280,2020-07-04 19:11:28
350295967,True,False,9138.04000000,0.06092100,556.69853484,2020-07-04 19:11:29
350295968,True,False,9138.04000000,0.06067800,554.47799112,2020-07-04 19:11:30
350295969,True,True,9138.03000000,0.03462100,316.36773663,2020-07-04 19:11:30
350295970,True,True,9138.03000000,0.01387900,126.82671837,2020-07-04 19:11:31
350295971,True,True,9138.03000000,0.00658600,60.18306558,2020-07-04 19:11:31
350295972,True,True,9138.03000000,0.03000000,274.14090000,2020-07-04 19:11:31
350295973,True,False,9138.04000000,0.06004000,548.64792160,2020-07-04 19:11:31
350295974,True,True,9138.03000000,0.01094400,100.00660032,2020-07-04 19:11:32
350295975,True,False,9138.04000000,0.06029200,550.95070768,2020-07-04 19:11:32
350295976,True,True,9138.03000000,0.02080000,190.07102400,2020-07-04 19:11:33
350295977,True,False,9138.04000000,0.06002100,548.47429884,2020-07-04 19:11:34
350295978,True,False,9138.04000000,0.12000000,1096.56480000,2020-07-04 19:11:35
350295979,True,False,9138.04000000,0.06026800,550.73139472,2020-07-04 19:11:35
350295980,True,False,9138.04000000,0.06015300,549.68052012,2020-07-04 19:11:36
350295981,True,False,9138.04000000,0.05705100,521.33432004,2020-07-04 19:11:37
350295982,True,True,9138.03000000,0.01900000,173.62257000,2020-07-04 19:11:37
350295983,True,False,9138.04000000,0.05705300,521.35259612,2020-07-04 19:11:38
350295984,True,False,9138.04000000,0.06052600,553.08900904,2020-07-04 19:11:38
350295985,True,False,9138.04000000,0.06056300,553.42711652,2020-07-04 19:11:39
350295986,True,False,9138.04000000,0.06009100,549.11396164,2020-07-04 19:11:40
350295987,True,True,9138.03000000,0.01250000,114.22537500,2020-07-04 19:11:40
350295988,True,False,9138.04000000,0.06053200,553.14383728,2020-07-04 19:11:42
350295989,True,True,9138.03000000,0.00620000,56.65578600,2020-07-04 19:11:43
350295990,True,False,9138.04000000,0.05272200,481.77574488,2020-07-04 19:11:43
350295991,True,False,9138.04000000,0.06003300,548.58395532,2020-07-04 19:11:43
350295992,True,True,9138.03000000,0.14663000,1339.90933890,2020-07-04 19:11:43
350295993,True,True,9138.03000000,0.00690700,63.11637321,2020-07-04 19:11:43
350295994,True,True,9138.03000000,0.00723500,66.11364705,2020-07-04 19:11:44
350295995,True,False,9138.04000000,0.09879600,902.80179984,2020-07-04 19:11:44
350295996,True,False,9138.04000000,0.06004000,548.64792160,2020-07-04 19:11:44
350295997,True,False,9138.04000000,0.01829300,167.16216572,2020-07-04 19:11:44
350295998,True,True,9138.03000000,0.00670000,61.22480100,2020-07-04 19:11:44
350295999,True,True,9138.03000000,0.00690700,63.11637321,2020-07-04 19:11:45
350296000,True,False,9138.04000000,0.05222100,477.19758684,2020-07-04 19:11:45
350296001,True,False,9138.04000000,0.05478000,500.58183120,2020-07-04 19:11:45
350296002,True,False,9138.04000000,0.06025700,550.63087628,2020-07-04 19:11:46
350296003,True,True,9138.03000000,0.00690700,63.11637321,2020-07-04 19:11:46
350296004,True,False,9138.04000000,0.00218900,20.00316956,2020-07-04 19:11:46
350296005,True,False,9138.04000000,0.06049200,552.77831568,2020-07-04 19:11:47
350296006,True,False,9138.04000000,0.06023400,550.42070136,2020-07-04 19:11:48
350296007,True,False,9138.04000000,0.04739600,433.10654384,2020-07-04 19:11:48
350296008,True,False,9138.04000000,0.04974000,454.52610960,2020-07-04 19:11:49
350296009,True,False,9138.04000000,0.00349300,31.91917372,2020-07-04 19:11:49
350296010,True,False,9138.04000000,0.00118300,10.81030132,2020-07-04 19:11:49
350296011,True,False,9138.04000000,0.01370000,125.19114800,2020-07-04 19:11:49
350296012,True,False,9138.04000000,0.06041000,552.02899640,2020-07-04 19:11:50
350296013,True,False,9138.04000000,0.06041000,552.02899640,2020-07-04 19:11:50
350296014,True,False,9138.04000000,0.06087400,556.26904696,2020-07-04 19:11:51
350296015,True,False,9138.04000000,0.02187000,199.84893480,2020-07-04 19:11:51
350296016,True,False,9138.04000000,0.01469900,134.32004996,2020-07-04 19:11:52
350296017,True,False,9138.04000000,0.03527600,322.35349904,2020-07-04 19:11:52
350296018,True,False,9138.04000000,0.00118500,10.82857740,2020-07-04 19:11:52
350296019,True,False,9138.32000000,0.00913600,83.48769152,2020-07-04 19:11:52
350296020,True,False,9138.04000000,0.06061000,553.85660440,2020-07-04 19:11:54
350296021,True,True,9138.03000000,0.00536100,48.98897883,2020-07-04 19:11:54
350296022,True,True,9138.03000000,0.02872800,262.51732584,2020-07-04 19:11:54
350296023,True,True,9138.03000000,0.07790600,711.90736518,2020-07-04 19:11:54
350296024,True,False,9138.04000000,0.06050100,552.86055804,2020-07-04 19:11:55
350296025,True,True,9138.03000000,0.00188600,17.23432458,2020-07-04 19:11:56
350296026,True,True,9138.03000000,0.01985200,181.40817156,2020-07-04 19:11:56
350296027,True,True,9138.03000000,0.00359500,32.85121785,2020-07-04 19:11:56
350296028,True,False,9137.95000000,0.06068800,554.56390960,2020-07-04 19:11:56
350296029,True,False,9137.95000000,0.00760000,69.44842000,2020-07-04 19:11:57
350296030,True,False,9137.95000000,0.06043900,552.28856005,2020-07-04 19:11:57
350296031,True,True,9137.94000000,0.00199900,18.26674206,2020-07-04 19:11:58
350296032,True,False,9137.95000000,0.06036700,551.63062765,2020-07-04 19:11:59
350296033,True,False,9137.95000000,0.06091800,556.66563810,2020-07-04 19:12:00
350296034,True,True,9137.94000000,0.05603400,512.03532996,2020-07-04 19:12:01
350296035,True,False,9137.95000000,0.06017700,549.89441715,2020-07-04 19:12:01
350296036,True,False,9137.95000000,0.06152400,562.20323580,2020-07-04 19:12:02
350296037,True,False,9137.95000000,0.00443300,40.50853235,2020-07-04 19:12:03
350296038,True,False,9137.95000000,0.06010900,549.27303655,2020-07-04 19:12:04
350296039,True,False,9137.95000000,0.06004900,548.72475955,2020-07-04 19:12:05
350296040,True,False,9138.03000000,0.06054800,553.28944044,2020-07-04 19:12:06
350296041,True,True,9138.02000000,0.05071600,463.44382232,2020-07-04 19:12:06
350296042,True,False,9138.03000000,0.00121000,11.05701630,2020-07-04 19:12:06
350296043,True,False,9138.03000000,0.03447100,314.99703213,2020-07-04 19:12:07
350296044,True,False,9138.03000000,0.02575400,235.34082462,2020-07-04 19:12:07
